p_brand	p_type	p_size	supplier_cnt
Brand#42	STANDARD BRUSHED STEEL	36	4160
Brand#43	ECONOMY PLATED STEEL	3	4160
Brand#43	LARGE PLATED TIN	3	4160
Brand#43	STANDARD BURNISHED COPPER	3	4160
Brand#44	LARGE BURNISHED NICKEL	3	4160
Brand#44	LARGE POLISHED COPPER	49	4160
Brand#44	STANDARD BURNISHED STEEL	49	4160
Brand#51	SMALL PLATED BRASS	36	4160
Brand#51	SMALL PLATED NICKEL	3	4160
Brand#51	STANDARD PLATED COPPER	23	4160
Brand#53	LARGE ANODIZED NICKEL	3	4160
Brand#53	PROMO PLATED COPPER	45	4160
Brand#53	SMALL BRUSHED TIN	49	4160
Brand#53	STANDARD PLATED NICKEL	49	4160
Brand#54	LARGE BURNISHED BRASS	9	4160
Brand#54	SMALL BURNISHED TIN	45	4160
Brand#55	PROMO PLATED COPPER	19	4160
Brand#11	ECONOMY ANODIZED COPPER	36	4159
Brand#11	STANDARD ANODIZED NICKEL	9	4159
Brand#11	STANDARD POLISHED BRASS	45	4159
Brand#12	LARGE ANODIZED STEEL	3	4159
Brand#12	MEDIUM BRUSHED BRASS	14	4159
Brand#12	MEDIUM BURNISHED STEEL	9	4159
Brand#12	STANDARD BRUSHED COPPER	23	4159
Brand#12	STANDARD BRUSHED STEEL	45	4159
Brand#12	STANDARD POLISHED COPPER	36	4159
Brand#14	LARGE PLATED NICKEL	23	4159
Brand#14	MEDIUM PLATED COPPER	45	4159
Brand#15	ECONOMY POLISHED TIN	45	4159
Brand#15	LARGE PLATED COPPER	36	4159
Brand#15	MEDIUM ANODIZED STEEL	9	4159
Brand#15	MEDIUM BRUSHED STEEL	36	4159
Brand#15	PROMO BRUSHED NICKEL	14	4159
Brand#15	SMALL BURNISHED COPPER	14	4159
Brand#21	LARGE BRUSHED BRASS	14	4159
Brand#21	MEDIUM ANODIZED TIN	36	4159
Brand#23	ECONOMY POLISHED COPPER	45	4159
Brand#23	MEDIUM BURNISHED BRASS	23	4159
Brand#23	PROMO ANODIZED TIN	3	4159
Brand#24	LARGE PLATED NICKEL	14	4159
Brand#24	MEDIUM BRUSHED TIN	36	4159
Brand#24	PROMO PLATED COPPER	36	4159
Brand#24	STANDARD BURNISHED BRASS	14	4159
Brand#25	LARGE ANODIZED STEEL	14	4159
Brand#25	SMALL POLISHED COPPER	9	4159
Brand#25	STANDARD BURNISHED NICKEL	45	4159
Brand#31	PROMO PLATED NICKEL	3	4159
Brand#31	SMALL BURNISHED NICKEL	9	4159
Brand#31	STANDARD BRUSHED STEEL	19	4159
Brand#32	MEDIUM PLATED TIN	14	4159
Brand#33	LARGE BRUSHED NICKEL	14	4159
Brand#33	MEDIUM PLATED COPPER	36	4159
Brand#34	ECONOMY ANODIZED NICKEL	49	4159
Brand#34	ECONOMY PLATED BRASS	3	4159
Brand#34	ECONOMY PLATED STEEL	3	4159
Brand#34	PROMO ANODIZED COPPER	9	4159
Brand#34	PROMO POLISHED COPPER	36	4159
Brand#35	ECONOMY BURNISHED BRASS	9	4159
Brand#35	PROMO PLATED BRASS	23	4159
Brand#41	ECONOMY BRUSHED BRASS	36	4159
Brand#41	LARGE PLATED TIN	19	4159
Brand#41	MEDIUM BRUSHED NICKEL	19	4159
Brand#42	MEDIUM PLATED TIN	19	4159
Brand#42	STANDARD BRUSHED BRASS	14	4159
Brand#43	MEDIUM BRUSHED STEEL	36	4159
Brand#43	STANDARD ANODIZED COPPER	36	4159
Brand#44	ECONOMY PLATED NICKEL	14	4159
Brand#44	STANDARD POLISHED NICKEL	36	4159
Brand#51	ECONOMY BURNISHED COPPER	9	4159
Brand#51	ECONOMY PLATED BRASS	45	4159
Brand#51	STANDARD BURNISHED NICKEL	19	4159
Brand#52	ECONOMY BURNISHED STEEL	23	4159
Brand#52	PROMO POLISHED COPPER	3	4159
Brand#52	SMALL BURNISHED COPPER	49	4159
Brand#53	LARGE PLATED NICKEL	3	4159
Brand#53	SMALL ANODIZED STEEL	45	4159
Brand#53	SMALL BURNISHED STEEL	19	4159
Brand#54	PROMO BURNISHED STEEL	45	4159
Brand#55	LARGE BURNISHED STEEL	14	4159
Brand#11	ECONOMY POLISHED COPPER	3	4158
Brand#11	SMALL ANODIZED BRASS	14	4158
Brand#11	STANDARD BRUSHED NICKEL	23	4158
Brand#12	ECONOMY BURNISHED STEEL	45	4158
Brand#12	MEDIUM BRUSHED COPPER	19	4158
Brand#13	LARGE BURNISHED BRASS	45	4158
Brand#13	LARGE POLISHED NICKEL	19	4158
Brand#13	MEDIUM BURNISHED STEEL	19	4158
Brand#13	STANDARD BRUSHED STEEL	36	4158
Brand#13	STANDARD BRUSHED TIN	45	4158
Brand#14	PROMO BRUSHED COPPER	49	4158
Brand#15	PROMO BURNISHED STEEL	3	4158
Brand#21	ECONOMY BURNISHED TIN	9	4158
Brand#21	ECONOMY PLATED TIN	9	4158
Brand#22	STANDARD BURNISHED BRASS	9	4158
Brand#22	STANDARD BURNISHED NICKEL	45	4158
Brand#23	SMALL POLISHED BRASS	14	4158
Brand#23	STANDARD POLISHED COPPER	14	4158
Brand#24	MEDIUM BURNISHED COPPER	49	4158
Brand#24	SMALL BRUSHED NICKEL	36	4158
Brand#24	SMALL BURNISHED COPPER	23	4158
Brand#24	STANDARD BURNISHED TIN	14	4158
Brand#31	PROMO BURNISHED COPPER	36	4158
Brand#31	PROMO BURNISHED TIN	19	4158
Brand#31	SMALL POLISHED COPPER	9	4158
Brand#31	STANDARD ANODIZED COPPER	23	4158
Brand#31	STANDARD BRUSHED COPPER	14	4158
Brand#31	STANDARD PLATED TIN	36	4158
Brand#32	LARGE BURNISHED TIN	3	4158
Brand#32	MEDIUM BRUSHED COPPER	49	4158
Brand#32	MEDIUM PLATED NICKEL	49	4158
Brand#32	STANDARD POLISHED COPPER	49	4158
Brand#33	ECONOMY PLATED NICKEL	23	4158
Brand#33	LARGE BURNISHED COPPER	36	4158
Brand#33	MEDIUM ANODIZED TIN	9	4158
Brand#33	SMALL BURNISHED TIN	3	4158
Brand#34	ECONOMY ANODIZED TIN	19	4158
Brand#34	ECONOMY POLISHED STEEL	9	4158
Brand#34	LARGE POLISHED STEEL	23	4158
Brand#34	MEDIUM BRUSHED COPPER	3	4158
Brand#34	PROMO POLISHED BRASS	45	4158
Brand#34	PROMO POLISHED COPPER	45	4158
Brand#34	SMALL POLISHED STEEL	3	4158
Brand#35	PROMO BURNISHED STEEL	9	4158
Brand#35	STANDARD POLISHED NICKEL	19	4158
Brand#41	SMALL BRUSHED TIN	45	4158
Brand#42	ECONOMY ANODIZED NICKEL	36	4158
Brand#43	MEDIUM ANODIZED BRASS	45	4158
Brand#43	PROMO BURNISHED NICKEL	3	4158
Brand#43	STANDARD PLATED COPPER	3	4158
Brand#44	ECONOMY BRUSHED NICKEL	3	4158
Brand#44	ECONOMY BRUSHED STEEL	49	4158
Brand#44	ECONOMY BURNISHED COPPER	14	4158
Brand#44	LARGE POLISHED TIN	45	4158
Brand#44	PROMO ANODIZED NICKEL	9	4158
Brand#44	SMALL BURNISHED BRASS	36	4158
Brand#51	ECONOMY BURNISHED COPPER	45	4158
Brand#51	ECONOMY PLATED NICKEL	19	4158
Brand#51	SMALL POLISHED NICKEL	23	4158
Brand#52	LARGE BRUSHED BRASS	14	4158
Brand#52	LARGE BRUSHED STEEL	23	4158
Brand#52	STANDARD POLISHED NICKEL	23	4158
Brand#53	LARGE BURNISHED STEEL	45	4158
Brand#54	MEDIUM ANODIZED STEEL	23	4158
Brand#54	SMALL BRUSHED BRASS	45	4158
Brand#55	ECONOMY PLATED TIN	45	4158
Brand#55	LARGE POLISHED STEEL	36	4158
Brand#55	PROMO BURNISHED COPPER	45	4158
Brand#55	SMALL ANODIZED STEEL	49	4158
Brand#11	PROMO ANODIZED STEEL	49	4157
Brand#11	PROMO PLATED NICKEL	3	4157
Brand#12	LARGE PLATED STEEL	14	4157
Brand#12	MEDIUM ANODIZED NICKEL	45	4157
Brand#13	PROMO ANODIZED STEEL	49	4157
Brand#14	SMALL POLISHED STEEL	49	4157
Brand#15	ECONOMY POLISHED BRASS	23	4157
Brand#15	PROMO BURNISHED STEEL	23	4157
Brand#22	ECONOMY BRUSHED TIN	9	4157
Brand#22	STANDARD ANODIZED COPPER	19	4157
Brand#22	STANDARD BURNISHED NICKEL	9	4157
Brand#23	MEDIUM ANODIZED BRASS	23	4157
Brand#23	PROMO ANODIZED BRASS	23	4157
Brand#23	SMALL BURNISHED NICKEL	19	4157
Brand#23	SMALL POLISHED BRASS	9	4157
Brand#24	LARGE BRUSHED BRASS	23	4157
Brand#24	MEDIUM BRUSHED TIN	45	4157
Brand#24	PROMO POLISHED TIN	45	4157
Brand#25	ECONOMY POLISHED BRASS	19	4157
Brand#25	STANDARD BRUSHED TIN	49	4157
Brand#31	PROMO POLISHED BRASS	45	4157
Brand#32	ECONOMY BURNISHED COPPER	14	4157
Brand#33	LARGE POLISHED COPPER	19	4157
Brand#33	SMALL ANODIZED COPPER	3	4157
Brand#33	SMALL PLATED TIN	36	4157
Brand#35	STANDARD BRUSHED NICKEL	36	4157
Brand#35	STANDARD PLATED COPPER	45	4157
Brand#41	PROMO PLATED TIN	14	4157
Brand#41	STANDARD POLISHED BRASS	49	4157
Brand#42	LARGE POLISHED NICKEL	45	4157
Brand#43	ECONOMY BURNISHED STEEL	45	4157
Brand#43	ECONOMY POLISHED NICKEL	19	4157
Brand#44	STANDARD ANODIZED BRASS	45	4157
Brand#51	ECONOMY POLISHED BRASS	36	4157
Brand#51	MEDIUM ANODIZED NICKEL	9	4157
Brand#51	STANDARD POLISHED COPPER	45	4157
Brand#52	ECONOMY BRUSHED BRASS	45	4157
Brand#52	LARGE POLISHED BRASS	49	4157
Brand#52	STANDARD PLATED NICKEL	36	4157
Brand#54	LARGE BRUSHED COPPER	9	4157
Brand#54	PROMO BURNISHED BRASS	23	4157
Brand#55	ECONOMY BURNISHED TIN	36	4157
Brand#55	PROMO PLATED STEEL	9	4157
Brand#55	SMALL BRUSHED NICKEL	45	4157
Brand#55	SMALL BURNISHED BRASS	36	4157
Brand#55	SMALL POLISHED NICKEL	49	4157
Brand#11	PROMO BRUSHED COPPER	45	4156
Brand#11	SMALL PLATED COPPER	49	4156
Brand#12	SMALL POLISHED TIN	23	4156
Brand#14	LARGE BURNISHED COPPER	9	4156
Brand#14	LARGE POLISHED COPPER	3	4156
Brand#14	PROMO BURNISHED NICKEL	19	4156
Brand#15	LARGE POLISHED COPPER	3	4156
Brand#15	PROMO ANODIZED TIN	14	4156
Brand#15	PROMO PLATED BRASS	3	4156
Brand#15	STANDARD POLISHED BRASS	23	4156
Brand#21	LARGE BURNISHED STEEL	14	4156
Brand#21	PROMO ANODIZED NICKEL	3	4156
Brand#21	PROMO BRUSHED TIN	45	4156
Brand#22	LARGE ANODIZED BRASS	9	4156
Brand#22	SMALL POLISHED TIN	19	4156
Brand#23	STANDARD BURNISHED TIN	23	4156
Brand#24	LARGE BURNISHED TIN	36	4156
Brand#24	MEDIUM ANODIZED COPPER	36	4156
Brand#24	SMALL BRUSHED BRASS	49	4156
Brand#24	SMALL PLATED STEEL	36	4156
Brand#24	STANDARD PLATED COPPER	49	4156
Brand#25	LARGE PLATED STEEL	3	4156
Brand#25	SMALL PLATED NICKEL	19	4156
Brand#25	STANDARD BURNISHED STEEL	19	4156
Brand#31	LARGE POLISHED NICKEL	45	4156
Brand#33	LARGE PLATED COPPER	49	4156
Brand#33	LARGE POLISHED COPPER	3	4156
Brand#34	PROMO BURNISHED STEEL	3	4156
Brand#35	SMALL POLISHED STEEL	23	4156
Brand#42	MEDIUM ANODIZED BRASS	23	4156
Brand#42	MEDIUM ANODIZED NICKEL	19	4156
Brand#42	PROMO BRUSHED NICKEL	14	4156
Brand#43	SMALL POLISHED COPPER	36	4156
Brand#44	LARGE POLISHED STEEL	9	4156
Brand#44	SMALL BURNISHED NICKEL	19	4156
Brand#44	STANDARD ANODIZED NICKEL	49	4156
Brand#51	ECONOMY POLISHED STEEL	19	4156
Brand#51	LARGE BURNISHED COPPER	36	4156
Brand#51	PROMO BURNISHED STEEL	23	4156
Brand#52	ECONOMY BURNISHED BRASS	49	4156
Brand#52	ECONOMY PLATED STEEL	3	4156
Brand#52	STANDARD BURNISHED STEEL	14	4156
Brand#53	STANDARD BURNISHED BRASS	9	4156
Brand#54	ECONOMY ANODIZED BRASS	3	4156
Brand#54	LARGE BURNISHED COPPER	49	4156
Brand#54	LARGE POLISHED TIN	19	4156
Brand#54	MEDIUM BURNISHED TIN	14	4156
Brand#55	PROMO PLATED NICKEL	45	4156
Brand#55	STANDARD BURNISHED NICKEL	19	4156
Brand#55	STANDARD POLISHED BRASS	45	4156
Brand#11	LARGE PLATED COPPER	9	4155
Brand#11	PROMO ANODIZED COPPER	9	4155
Brand#11	STANDARD BRUSHED COPPER	14	4155
Brand#11	STANDARD BRUSHED NICKEL	9	4155
Brand#12	PROMO PLATED BRASS	23	4155
Brand#12	SMALL BRUSHED BRASS	45	4155
Brand#14	MEDIUM BURNISHED BRASS	9	4155
Brand#15	LARGE PLATED NICKEL	45	4155
Brand#15	MEDIUM BURNISHED COPPER	45	4155
Brand#15	PROMO BRUSHED COPPER	36	4155
Brand#21	ECONOMY ANODIZED COPPER	45	4155
Brand#21	PROMO BRUSHED NICKEL	45	4155
Brand#22	LARGE BURNISHED BRASS	9	4155
Brand#22	LARGE BURNISHED STEEL	49	4155
Brand#22	SMALL ANODIZED BRASS	36	4155
Brand#22	STANDARD BRUSHED BRASS	14	4155
Brand#23	ECONOMY BRUSHED STEEL	45	4155
Brand#23	ECONOMY BURNISHED COPPER	49	4155
Brand#23	LARGE BURNISHED TIN	23	4155
Brand#23	LARGE POLISHED COPPER	23	4155
Brand#24	ECONOMY PLATED BRASS	49	4155
Brand#24	PROMO BRUSHED STEEL	45	4155
Brand#25	SMALL PLATED BRASS	36	4155
Brand#31	ECONOMY BURNISHED BRASS	19	4155
Brand#31	ECONOMY PLATED NICKEL	14	4155
Brand#31	LARGE PLATED BRASS	45	4155
Brand#31	PROMO ANODIZED COPPER	45	4155
Brand#31	PROMO BRUSHED TIN	45	4155
Brand#31	STANDARD BURNISHED NICKEL	45	4155
Brand#32	PROMO POLISHED TIN	36	4155
Brand#33	LARGE POLISHED COPPER	14	4155
Brand#34	LARGE BRUSHED STEEL	36	4155
Brand#34	MEDIUM BRUSHED STEEL	3	4155
Brand#34	PROMO ANODIZED TIN	19	4155
Brand#34	PROMO PLATED STEEL	23	4155
Brand#34	STANDARD ANODIZED COPPER	3	4155
Brand#34	STANDARD BRUSHED TIN	9	4155
Brand#35	STANDARD ANODIZED BRASS	14	4155
Brand#35	STANDARD POLISHED NICKEL	23	4155
Brand#41	ECONOMY BURNISHED STEEL	45	4155
Brand#42	MEDIUM BRUSHED TIN	19	4155
Brand#42	STANDARD BURNISHED STEEL	14	4155
Brand#42	STANDARD BURNISHED TIN	23	4155
Brand#43	MEDIUM PLATED STEEL	23	4155
Brand#44	ECONOMY POLISHED TIN	23	4155
Brand#44	MEDIUM PLATED COPPER	23	4155
Brand#44	PROMO BURNISHED BRASS	36	4155
Brand#44	STANDARD ANODIZED TIN	9	4155
Brand#44	STANDARD BURNISHED BRASS	14	4155
Brand#51	LARGE ANODIZED STEEL	45	4155
Brand#51	STANDARD PLATED BRASS	23	4155
Brand#52	STANDARD BRUSHED STEEL	45	4155
Brand#53	LARGE PLATED NICKEL	36	4155
Brand#53	SMALL ANODIZED BRASS	45	4155
Brand#54	LARGE PLATED STEEL	23	4155
Brand#55	LARGE PLATED STEEL	23	4155
Brand#55	PROMO POLISHED BRASS	23	4155
Brand#55	SMALL POLISHED NICKEL	36	4155
Brand#55	SMALL POLISHED TIN	23	4155
Brand#11	PROMO BRUSHED STEEL	23	4154
Brand#11	SMALL POLISHED BRASS	45	4154
Brand#12	ECONOMY ANODIZED BRASS	49	4154
Brand#12	LARGE PLATED COPPER	19	4154
Brand#12	LARGE PLATED TIN	3	4154
Brand#12	PROMO ANODIZED NICKEL	49	4154
Brand#12	STANDARD BURNISHED BRASS	45	4154
Brand#12	STANDARD POLISHED TIN	3	4154
Brand#13	MEDIUM BRUSHED TIN	19	4154
Brand#13	STANDARD POLISHED COPPER	23	4154
Brand#14	LARGE PLATED TIN	36	4154
Brand#14	PROMO POLISHED NICKEL	19	4154
Brand#14	SMALL ANODIZED TIN	45	4154
Brand#15	ECONOMY PLATED BRASS	23	4154
Brand#15	STANDARD POLISHED STEEL	14	4154
Brand#21	STANDARD BRUSHED BRASS	36	4154
Brand#21	STANDARD BRUSHED TIN	23	4154
Brand#22	ECONOMY BURNISHED BRASS	49	4154
Brand#22	MEDIUM BURNISHED NICKEL	49	4154
Brand#23	LARGE BRUSHED STEEL	3	4154
Brand#23	MEDIUM PLATED BRASS	14	4154
Brand#23	MEDIUM PLATED NICKEL	49	4154
Brand#23	PROMO BRUSHED STEEL	23	4154
Brand#23	PROMO PLATED TIN	9	4154
Brand#23	SMALL POLISHED BRASS	23	4154
Brand#24	ECONOMY BRUSHED NICKEL	45	4154
Brand#25	ECONOMY BURNISHED TIN	23	4154
Brand#25	STANDARD BURNISHED STEEL	23	4154
Brand#25	STANDARD PLATED COPPER	36	4154
Brand#31	ECONOMY POLISHED TIN	9	4154
Brand#32	LARGE PLATED TIN	9	4154
Brand#32	PROMO BURNISHED NICKEL	9	4154
Brand#34	ECONOMY POLISHED NICKEL	49	4154
Brand#34	ECONOMY POLISHED STEEL	45	4154
Brand#34	MEDIUM PLATED STEEL	19	4154
Brand#34	PROMO BURNISHED STEEL	23	4154
Brand#34	STANDARD PLATED BRASS	9	4154
Brand#41	LARGE BRUSHED BRASS	9	4154
Brand#41	LARGE PLATED STEEL	3	4154
Brand#41	MEDIUM ANODIZED COPPER	14	4154
Brand#42	SMALL BRUSHED NICKEL	3	4154
Brand#42	SMALL BURNISHED NICKEL	3	4154
Brand#43	STANDARD BURNISHED BRASS	49	4154
Brand#44	ECONOMY BURNISHED STEEL	36	4154
Brand#44	PROMO BRUSHED NICKEL	9	4154
Brand#44	SMALL PLATED COPPER	19	4154
Brand#51	PROMO ANODIZED BRASS	23	4154
Brand#51	PROMO BRUSHED COPPER	45	4154
Brand#51	SMALL BRUSHED BRASS	3	4154
Brand#51	SMALL BURNISHED TIN	14	4154
Brand#52	ECONOMY POLISHED NICKEL	19	4154
Brand#52	LARGE BRUSHED COPPER	3	4154
Brand#52	MEDIUM ANODIZED BRASS	9	4154
Brand#52	SMALL ANODIZED TIN	23	4154
Brand#52	SMALL POLISHED STEEL	19	4154
Brand#52	STANDARD BRUSHED TIN	14	4154
Brand#53	LARGE BURNISHED COPPER	49	4154
Brand#53	MEDIUM ANODIZED STEEL	23	4154
Brand#54	ECONOMY PLATED BRASS	36	4154
Brand#54	PROMO POLISHED TIN	49	4154
Brand#54	SMALL BURNISHED COPPER	19	4154
Brand#55	PROMO POLISHED STEEL	36	4154
Brand#55	STANDARD BRUSHED NICKEL	14	4154
Brand#11	ECONOMY PLATED BRASS	3	4153
Brand#11	PROMO BRUSHED BRASS	14	4153
Brand#11	STANDARD ANODIZED NICKEL	45	4153
Brand#11	STANDARD BRUSHED COPPER	45	4153
Brand#11	STANDARD BURNISHED COPPER	14	4153
Brand#12	STANDARD PLATED COPPER	36	4153
Brand#13	LARGE ANODIZED NICKEL	49	4153
Brand#13	MEDIUM BURNISHED NICKEL	45	4153
Brand#13	PROMO POLISHED TIN	49	4153
Brand#14	LARGE POLISHED COPPER	49	4153
Brand#14	PROMO BRUSHED TIN	45	4153
Brand#14	STANDARD BURNISHED BRASS	45	4153
Brand#21	ECONOMY BURNISHED STEEL	19	4153
Brand#21	SMALL BRUSHED TIN	49	4153
Brand#22	MEDIUM PLATED NICKEL	45	4153
Brand#22	SMALL ANODIZED TIN	19	4153
Brand#22	STANDARD PLATED STEEL	45	4153
Brand#22	STANDARD POLISHED STEEL	3	4153
Brand#23	LARGE PLATED BRASS	9	4153
Brand#23	LARGE POLISHED STEEL	45	4153
Brand#23	SMALL ANODIZED COPPER	23	4153
Brand#23	SMALL PLATED BRASS	3	4153
Brand#23	STANDARD BRUSHED BRASS	3	4153
Brand#25	ECONOMY ANODIZED TIN	14	4153
Brand#25	ECONOMY BURNISHED TIN	45	4153
Brand#25	LARGE ANODIZED COPPER	49	4153
Brand#25	SMALL POLISHED BRASS	9	4153
Brand#31	ECONOMY BRUSHED COPPER	19	4153
Brand#31	LARGE BRUSHED NICKEL	14	4153
Brand#31	MEDIUM BURNISHED STEEL	14	4153
Brand#31	SMALL PLATED STEEL	9	4153
Brand#31	STANDARD ANODIZED NICKEL	9	4153
Brand#32	ECONOMY POLISHED BRASS	14	4153
Brand#32	ECONOMY POLISHED TIN	3	4153
Brand#32	LARGE PLATED NICKEL	36	4153
Brand#32	LARGE POLISHED TIN	14	4153
Brand#32	STANDARD PLATED TIN	36	4153
Brand#33	PROMO ANODIZED COPPER	9	4153
Brand#33	PROMO ANODIZED STEEL	23	4153
Brand#33	SMALL ANODIZED NICKEL	49	4153
Brand#34	PROMO ANODIZED NICKEL	19	4153
Brand#34	SMALL POLISHED COPPER	3	4153
Brand#34	STANDARD ANODIZED STEEL	49	4153
Brand#35	ECONOMY ANODIZED STEEL	19	4153
Brand#35	LARGE BURNISHED TIN	36	4153
Brand#35	LARGE POLISHED NICKEL	14	4153
Brand#35	PROMO BURNISHED NICKEL	9	4153
Brand#41	ECONOMY BURNISHED STEEL	3	4153
Brand#41	ECONOMY POLISHED COPPER	3	4153
Brand#41	MEDIUM ANODIZED STEEL	45	4153
Brand#41	PROMO ANODIZED TIN	23	4153
Brand#41	PROMO POLISHED COPPER	45	4153
Brand#41	SMALL ANODIZED TIN	45	4153
Brand#42	PROMO BRUSHED TIN	9	4153
Brand#42	STANDARD POLISHED NICKEL	36	4153
Brand#43	PROMO PLATED BRASS	3	4153
Brand#43	SMALL BURNISHED TIN	23	4153
Brand#44	LARGE ANODIZED BRASS	36	4153
Brand#44	LARGE BRUSHED TIN	19	4153
Brand#51	PROMO BURNISHED TIN	36	4153
Brand#51	PROMO PLATED STEEL	9	4153
Brand#51	STANDARD BRUSHED STEEL	14	4153
Brand#52	ECONOMY POLISHED COPPER	3	4153
Brand#52	LARGE BRUSHED NICKEL	14	4153
Brand#52	PROMO BURNISHED COPPER	23	4153
Brand#52	STANDARD BURNISHED COPPER	9	4153
Brand#53	ECONOMY BRUSHED NICKEL	45	4153
Brand#53	MEDIUM BURNISHED BRASS	45	4153
Brand#53	SMALL ANODIZED TIN	45	4153
Brand#53	SMALL POLISHED COPPER	36	4153
Brand#53	STANDARD BRUSHED COPPER	45	4153
Brand#53	STANDARD BURNISHED COPPER	14	4153
Brand#53	STANDARD BURNISHED TIN	23	4153
Brand#54	ECONOMY ANODIZED TIN	23	4153
Brand#54	LARGE POLISHED STEEL	3	4153
Brand#55	ECONOMY BRUSHED STEEL	45	4153
Brand#55	SMALL POLISHED TIN	36	4153
Brand#11	ECONOMY POLISHED TIN	14	4152
Brand#11	LARGE BURNISHED TIN	36	4152
Brand#11	STANDARD POLISHED STEEL	14	4152
Brand#12	ECONOMY BRUSHED STEEL	23	4152
Brand#12	LARGE PLATED COPPER	14	4152
Brand#12	PROMO BRUSHED BRASS	19	4152
Brand#12	PROMO POLISHED BRASS	19	4152
Brand#13	LARGE BRUSHED TIN	14	4152
Brand#13	LARGE BURNISHED TIN	3	4152
Brand#14	STANDARD BRUSHED BRASS	23	4152
Brand#15	LARGE BRUSHED NICKEL	36	4152
Brand#15	STANDARD POLISHED COPPER	49	4152
Brand#21	LARGE PLATED BRASS	36	4152
Brand#22	ECONOMY PLATED COPPER	45	4152
Brand#22	SMALL BRUSHED BRASS	49	4152
Brand#22	STANDARD POLISHED STEEL	36	4152
Brand#23	PROMO PLATED BRASS	14	4152
Brand#23	STANDARD PLATED BRASS	45	4152
Brand#25	MEDIUM BRUSHED BRASS	45	4152
Brand#31	LARGE ANODIZED NICKEL	19	4152
Brand#31	MEDIUM BURNISHED NICKEL	14	4152
Brand#31	PROMO BRUSHED COPPER	3	4152
Brand#31	STANDARD POLISHED COPPER	3	4152
Brand#31	STANDARD POLISHED COPPER	49	4152
Brand#32	ECONOMY PLATED TIN	14	4152
Brand#32	PROMO PLATED TIN	9	4152
Brand#35	LARGE BRUSHED BRASS	49	4152
Brand#35	LARGE PLATED TIN	49	4152
Brand#41	LARGE BURNISHED TIN	36	4152
Brand#41	SMALL POLISHED TIN	36	4152
Brand#41	STANDARD ANODIZED BRASS	36	4152
Brand#41	STANDARD ANODIZED BRASS	49	4152
Brand#41	STANDARD ANODIZED STEEL	49	4152
Brand#43	PROMO BRUSHED COPPER	3	4152
Brand#43	SMALL POLISHED BRASS	49	4152
Brand#43	STANDARD BURNISHED STEEL	3	4152
Brand#43	STANDARD POLISHED TIN	49	4152
Brand#44	SMALL ANODIZED COPPER	9	4152
Brand#51	MEDIUM BRUSHED COPPER	49	4152
Brand#51	PROMO BURNISHED NICKEL	9	4152
Brand#51	SMALL PLATED TIN	19	4152
Brand#51	STANDARD ANODIZED BRASS	9	4152
Brand#51	STANDARD BRUSHED TIN	3	4152
Brand#52	ECONOMY PLATED STEEL	45	4152
Brand#53	PROMO ANODIZED BRASS	9	4152
Brand#54	LARGE BURNISHED STEEL	9	4152
Brand#54	LARGE POLISHED TIN	36	4152
Brand#54	MEDIUM BRUSHED NICKEL	49	4152
Brand#54	SMALL PLATED NICKEL	49	4152
Brand#11	ECONOMY BURNISHED STEEL	45	4151
Brand#11	STANDARD PLATED STEEL	36	4151
Brand#12	PROMO ANODIZED COPPER	23	4151
Brand#12	SMALL BRUSHED STEEL	36	4151
Brand#12	SMALL PLATED NICKEL	19	4151
Brand#13	ECONOMY PLATED BRASS	23	4151
Brand#13	LARGE BRUSHED STEEL	23	4151
Brand#13	MEDIUM BRUSHED COPPER	14	4151
Brand#14	SMALL ANODIZED BRASS	3	4151
Brand#14	SMALL PLATED BRASS	14	4151
Brand#14	STANDARD PLATED BRASS	36	4151
Brand#15	MEDIUM BRUSHED NICKEL	49	4151
Brand#15	MEDIUM BURNISHED BRASS	36	4151
Brand#15	STANDARD POLISHED TIN	3	4151
Brand#21	PROMO ANODIZED TIN	23	4151
Brand#21	STANDARD ANODIZED BRASS	3	4151
Brand#22	LARGE BURNISHED STEEL	9	4151
Brand#22	LARGE PLATED COPPER	36	4151
Brand#22	MEDIUM ANODIZED BRASS	49	4151
Brand#22	MEDIUM BRUSHED COPPER	9	4151
Brand#23	MEDIUM PLATED COPPER	9	4151
Brand#23	STANDARD ANODIZED TIN	9	4151
Brand#24	ECONOMY POLISHED STEEL	23	4151
Brand#24	LARGE PLATED NICKEL	9	4151
Brand#24	MEDIUM BRUSHED COPPER	9	4151
Brand#24	PROMO BRUSHED NICKEL	19	4151
Brand#24	SMALL ANODIZED COPPER	49	4151
Brand#24	SMALL POLISHED COPPER	45	4151
Brand#25	LARGE BURNISHED BRASS	36	4151
Brand#25	PROMO BRUSHED BRASS	9	4151
Brand#31	LARGE BRUSHED NICKEL	9	4151
Brand#31	SMALL BURNISHED BRASS	23	4151
Brand#31	STANDARD BURNISHED STEEL	36	4151
Brand#31	STANDARD PLATED BRASS	45	4151
Brand#32	ECONOMY ANODIZED COPPER	45	4151
Brand#32	MEDIUM PLATED NICKEL	45	4151
Brand#33	LARGE ANODIZED COPPER	36	4151
Brand#33	MEDIUM PLATED BRASS	19	4151
Brand#33	PROMO POLISHED TIN	23	4151
Brand#33	STANDARD PLATED STEEL	14	4151
Brand#34	ECONOMY BURNISHED STEEL	36	4151
Brand#34	MEDIUM PLATED STEEL	14	4151
