ps_partkey	value
27715177	8027161.78
72844999	8027161.56
89671237	8027151.2
22455925	8027148.74
96438901	8027144.64
83857965	8027133.96
52087282	8027132.64
8086974	8027127.72
94706176	8027127.6
94184983	8027124.76
47554174	8027120.42
8736204	8027103.84
63301005	8027102.44
35178152	8027099.1
6632184	8027089.72
71492179	8027089.61
78735173	8027085.42
76931991	8027084.64
25190848	8027080.04
61212881	8027079.24
77615088	8027078.8
71422017	8027077.7
40373153	8027077.44
41387734	8027076.2
38122495	8027075.4
43875931	8027072.3
49689577	8027069.38
57130562	8027067.6
5666462	8027066.22
72943411	8027064.36
94116825	8027060.85
37520885	8027054.96
90805038	8027053.98
33059948	8027041.92
82885797	8027041.2
61284334	8027039.19
11136138	8027036.4
34711529	8027034.96
6661129	8027034.43
65873416	8027033.58
93361708	8027032.5
4960507	8027032
80879227	8027031.1
92334650	8027029.77
91581211	8027027.04
90042821	8027026.18
72506205	8027023.51
2672963	8027019
59508010	8027019
11633613	8027018.06
69672321	8027014.93
23552135	8027012.48
79718288	8027012.07
40929354	8026999.2
80569927	8026998.4
44868236	8026997.58
88770868	8026994.22
25706327	8026993.6
38901650	8026989.84
60040022	8026988.2
83114877	8026987.94
6969401	8026987.12
44226973	8026987
92788135	8026986.56
60191338	8026979.07
40788902	8026977.72
21932435	8026976.53
8135648	8026975.36
45211840	8026972.2
19342069	8026959.45
65338319	8026955.45
11584356	8026949.25
42117611	8026948.33
28722468	8026946.46
66524709	8026946.32
28248252	8026945.74
26645624	8026944.08
59048537	8026942.45
38274522	8026938.46
95331438	8026932.9
55804084	8026930.88
80149605	8026929.84
82530080	8026928
99314592	8026922.58
67417282	8026914.9
2472395	8026912.46
27396888	8026905.81
26412469	8026903.04
4044525	8026902.84
98605243	8026902.52
1135904	8026900.72
4098926	8026900.21
29878180	8026898.4
35044751	8026895.76
65190729	8026894.54
90219628	8026894.46
95214909	8026892.81
21129902	8026892.28
98556071	8026890.16
74836370	8026888.93
43561849	8026886.7
62506430	8026883.73
77566700	8026876.62
1080927	8026872.8
52653417	8026861.48
59531189	8026860.39
28932159	8026859.4
18449851	8026858.64
93864029	8026858.58
36157528	8026857.98
98013018	8026857.68
8618310	8026855.88
66828728	8026850.81
43318627	8026849.11
43179103	8026847.74
13891093	8026847.4
97127087	8026841.78
7747090	8026840.64
97174914	8026839.68
33983787	8026838.65
51314470	8026836.12
97017485	8026829.94
6789637	8026825.24
87246397	8026825.02
31459447	8026822.98
10716699	8026820.56
61858101	8026797.76
4834650	8026793.6
43400991	8026791.56
60534387	8026791.24
84669618	8026788.15
67101556	8026781.04
35735668	8026779.2
67072731	8026775.42
63674120	8026773.76
61671125	8026773.3
30776819	8026773.12
84468774	8026768.26
6528197	8026767.38
6239124	8026763.8
99203142	8026761.75
76054349	8026761.68
49036519	8026760.57
54667498	8026758.96
47017289	8026755.3
47407678	8026752.6
73888933	8026752.22
87062357	8026748.88
51368713	8026746.45
18855132	8026746.06
91908816	8026742.24
39250803	8026741.6
22784231	8026740.7
70737840	8026739.04
99954285	8026737.82
42777507	8026736.58
42964540	8026736.4
33724128	8026732.21
50513689	8026728.6
30118423	8026727.7
37050208	8026727.68
93250382	8026726.8
92680191	8026724.03
30558233	8026723.95
41675764	8026722.09
49785459	8026718.04
21904970	8026714.85
48036705	8026711.12
88105377	8026710.46
13493088	8026705.68
40157256	8026704.16
40133254	8026696.04
53193477	8026692.84
95151435	8026691.64
14806240	8026690.95
39483183	8026688.67
38945637	8026687.84
96068593	8026686.97
82753031	8026686.23
86283247	8026685.85
30802376	8026681
73165500	8026678.85
73009699	8026671.21
28457390	8026669.49
54745409	8026663.36
82049672	8026661.14
47318436	8026653.53
14224649	8026651.4
14134834	8026649.04
61333372	8026644.2
76252278	8026643.98
36606909	8026643.79
93279003	8026641.9
81239258	8026634.44
79606387	8026629.1
40900674	8026627.84
79353780	8026626.4
92673274	8026619.58
98266886	8026618.25
25330894	8026616.22
16896936	8026615.36
65057812	8026614.6
12779841	8026606.08
90131807	8026605.72
2326395	8026603.44
59482224	8026600.27
65626184	8026599.68
11509126	8026598.73
88970626	8026598.58
89811851	8026598.03
24973203	8026596.38
75917405	8026594.44
55932993	8026594.2
44861886	8026592.3
26299213	8026581.61
92147635	8026576.5
40664956	8026574.76
39995078	8026573.8
82632365	8026572.4
2977228	8026570.64
34047429	8026569.88
13589880	8026569.59
86455423	8026559.31
91749341	8026559.3
19128196	8026554.25
86204820	8026550.28
12118000	8026548.27
19364083	8026548.2
87719706	8026547.9
9108564	8026546
19602151	8026542.32
98917645	8026540.24
1191475	8026528.71
20976818	8026522.98
17654769	8026520.72
61994634	8026519.46
72830803	8026512.98
742519	8026512.78
95118929	8026503.8
88460831	8026499.52
20947939	8026498.4
7223966	8026496.66
83978800	8026496.29
92334451	8026495.95
43900230	8026490.88
94894429	8026490.3
46248985	8026487.23
58470274	8026487.04
67736775	8026485.78
16304207	8026480.88
26610378	8026478.58
49786242	8026477.83
49209938	8026476.39
24563524	8026467.1
38180751	8026462.86
72526341	8026459.56
45343531	8026454.7
30493460	8026454.45
7529157	8026446.92
81238812	8026445
23096344	8026443.52
46375859	8026443.12
60965630	8026440.18
89544464	8026438.14
20061310	8026431.93
15199756	8026422.4
81591317	8026421.79
43709552	8026420.5
11420966	8026416.96
19335164	8026413.8
47222715	8026411.61
20000809	8026409.08
89246481	8026405.86
83269311	8026404.36
30672114	8026400.77
8459068	8026400.34
88135198	8026398.62
76028467	8026397.24
88531239	8026396.31
2486283	8026393.27
67191310	8026389.9
873254	8026387.26
78760367	8026386.03
17279255	8026383.74
40701504	8026383.74
45482494	8026382.24
69666086	8026379.43
36290963	8026374.2
9051874	8026372.51
80738684	8026371.08
19352303	8026370.88
4674475	8026368.98
47381506	8026368.8
5879698	8026365.88
57697620	8026363.46
89234650	8026360.56
75358240	8026359.76
54065847	8026356.6
15981018	8026354.39
81926272	8026352.91
34533718	8026350.88
57511038	8026342.8
27415087	8026337.34
91426470	8026335.6
45314674	8026330.02
14102130	8026329.6
4466678	8026325.23
97078647	8026322.54
86300119	8026313.57
39439370	8026312.5
11608355	8026301.14
48359143	8026300.64
90928424	8026297.52
53033831	8026297.5
8615941	8026296.96
25545099	8026296.54
81974012	8026296.54
95569227	8026294.65
78505117	8026291.06
820714	8026290.3
83218144	8026290.22
72192328	8026287.36
23893068	8026281.85
53745083	8026281.06
48727168	8026280.08
72826258	8026276.8
4445556	8026275.54
92630771	8026271.24
74294074	8026270.37
17469695	8026269.84
55860389	8026268.28
25604999	8026268.14
58435659	8026262.34
11110823	8026262.06
18080173	8026261.2
21556026	8026259.36
76186807	8026254.72
97262185	8026254.6
32059658	8026252.5
40490595	8026248.43
18488374	8026245.6
42406094	8026243.71
30521463	8026240.54
441754	8026235.04
36510434	8026234.65
42490824	8026233.96
26790935	8026227.59
22716629	8026227.07
22904721	8026225.2
78784313	8026218.9
87820900	8026218.35
75162355	8026217.12
58907064	8026216.32
11006735	8026213.44
93531224	8026208.8
67569817	8026207.7
12530024	8026203.85
2965550	8026201.94
45628790	8026198.1
43330143	8026197.76
81627884	8026191.98
86847237	8026189.22
56850100	8026188.64
87578380	8026187.96
71670238	8026187.05
1163008	8026183.88
41421562	8026176.44
7544682	8026174.08
94112840	8026173.04
16948703	8026157.28
70384815	8026155.54
48184135	8026148.46
44083162	8026145.82
30274451	8026144.77
80219348	8026144.17
17516100	8026142.88
59571640	8026140.78
73660012	8026133.73
91536966	8026130.84
58034304	8026127.85
34058706	8026127.42
66898642	8026126.62
52090718	8026120.91
63083469	8026120.8
62663169	8026119.08
59710857	8026116.8
43551558	8026116.48
82945483	8026115.65
74757355	8026115.6
27389418	8026112.2
58279631	8026110.72
61080089	8026108.2
72596098	8026103.7
42174890	8026095.84
51582478	8026090.8
48493186	8026089.3
44398500	8026088.11
34345645	8026086.87
83725769	8026086.2
94706661	8026084.54
18293123	8026080.7
3222986	8026079.46
83251458	8026077.18
17205548	8026074.88
45654963	8026072.6
55952583	8026064.26
71151191	8026062.18
67582077	8026061.33
21615615	8026060.32
23562862	8026060.17
54079609	8026059.6
34784787	8026057.8
82828235	8026055.61
74151252	8026054.5
64227798	8026052.4
79737533	8026052.4
96627168	8026052.2
94460430	8026048.65
7457719	8026043.74
80668927	8026043.34
49850484	8026037.45
82832103	8026034.72
31809784	8026033.94
84010050	8026033.92
34400143	8026026.4
66641523	8026023.17
52195983	8026021.8
36493846	8026018
94631969	8026014.96
5818229	8026006.86
74149766	8026003.7
35572973	8026003.3
4797715	8026001.55
45525702	8026000.32
46305261	8025998.31
57617419	8025997.11
36674158	8025996
68331632	8025993.36
84659853	8025990.9
46710580	8025986.85
58510089	8025984.24
60448837	8025984.08
38491937	8025982.66
42934605	8025982.04
24185362	8025980.05
2708211	8025979.18
52026222	8025977.2
99598675	8025976.56
59714110	8025976.32
63713608	8025976.23
87084592	8025975.8
38737109	8025969.75
92732510	8025969.75
99569995	8025969.66
72979386	8025968.06
18061966	8025966.04
25487060	8025963.33
88342160	8025962.34
16276785	8025952.88
26874844	8025951.35
23248427	8025950.1
65356849	8025947.04
16026248	8025941.88
39132386	8025939.48
16312847	8025937.92
77089747	8025934.08
50940455	8025930.5
12757647	8025927.96
55510540	8025927.36
96102421	8025924.06
13653055	8025922.22
27446185	8025921.67
8806016	8025921.25
43092293	8025918.78
22702470	8025917.9
42967119	8025910.17
24428824	8025905.8
23598414	8025905.25
8522589	8025900.77
85574369	8025898.34
96204623	8025897.03
525682	8025892.38
67086049	8025889.56
19100589	8025888.96
55023454	8025887.47
50500064	8025887.04
779217	8025885.52
55307247	8025878.61
32120130	8025875.4
68552694	8025874.14
15353112	8025871.68
11443762	8025869.79
60942256	8025866.86
67345861	8025864.48
71347638	8025863.82
83575813	8025863.14
65674241	8025860.24
43889290	8025858.18
23875525	8025856.72
80618822	8025854.04
10385485	8025853.68
25733119	8025852.78
2090823	8025850.14
69563671	8025848.58
67502672	8025847.2
8153515	8025843.2
73137188	8025842.88
51757940	8025842.52
67037332	8025840.19
93844243	8025838.41
75595842	8025837.5
53189845	8025829.5
8128270	8025828.57
37644767	8025827.2
67637511	8025826.6
2255252	8025820.74
98886174	8025817.84
20889883	8025817.8
78574220	8025817.44
73982387	8025813.78
36809510	8025809.96
35369158	8025806.86
45068267	8025804
67436607	8025796.95
53831926	8025787.1
99837165	8025786.82
42645099	8025781.32
64083077	8025778.2
29834908	8025776.16
99400143	8025770
1233914	8025769.4
37218773	8025766.28
44237980	8025761.7
58889522	8025754.44
89245271	8025752.16
7891553	8025750.67
66907239	8025748.67
63014339	8025748.65
70328276	8025748.2
7894544	8025745.21
32560072	8025744.78
91648526	8025743.76
3557611	8025742.8
31377737	8025740.1
47274383	8025729.41
74280999	8025722.85
8733220	8025721.2
66083621	8025716.66
90214564	8025712.92
55202402	8025704.9
69129763	8025704.76
72963138	8025703.95
56904697	8025701.6
94817437	8025701.2
7601187	8025697.2
1892064	8025690.73
32750093	8025689
60567821	8025688.44
64335536	8025688.44
77840296	8025688.04
81514377	8025686.69
9107078	8025680.62
39063717	8025679.2
65816424	8025677.6
18769799	8025677.27
34294052	8025676.4
67393889	8025670.6
14791518	8025669.96
84240602	8025668.52
88672426	8025668.45
93107239	8025668.18
69246910	8025663.6
16829680	8025657.6
59773443	8025650.24
68362435	8025644.66
57708042	8025641
47950817	8025636.84
83258946	8025635.92
65048938	8025633
68361938	8025633
99016817	8025631.68
54655911	8025629.76
46976961	8025624.96
5379033	8025622.75
32650786	8025622.3
75649490	8025619.95
10380988	8025617.95
35035909	8025617.05
23130311	8025615.99
85156070	8025613.4
15235239	8025608.9
8734797	8025608.43
97724931	8025601.14
91288269	8025600.69
70581183	8025599.5
86197207	8025593.72
47732653	8025590.16
28798077	8025589.9
32683259	8025581.85
28419516	8025574.4
60369961	8025572.7
42522873	8025568.48
37004988	8025559.75
85998578	8025557.44
98802191	8025549.2
3207096	8025544.8
32563056	8025544.35
59494014	8025543.45
53538439	8025534.42
83486946	8025531.57
84984499	8025531.36
73417197	8025531.1
60399281	8025530.88
63717587	8025527.54
87498018	8025525.56
42454363	8025521.41
93101139	8025520.86
10464871	8025517.7
70961331	8025516.78
62328609	8025512.58
62811824	8025510.95
53144393	8025508.92
17366492	8025506.76
55835360	8025500.4
73442428	8025493.8
56667282	8025485.68
70102410	8025482.16
19739279	8025480.54
58181420	8025479.89
8181561	8025472.89
96282688	8025472.2
35144193	8025471.44
96998365	8025469.1
21643293	8025468.75
72072203	8025468.4
20139392	8025464.72
60571680	8025463.86
88681040	8025460.38
89584254	8025459.36
87733632	8025451.8
30805369	8025450.99
11425338	8025450.12
82407907	8025447.5
86394736	8025444.43
48292145	8025441.92
71303351	8025440.88
67859417	8025439.12
60064178	8025438.22
1579811	8025433.28
48629570	8025426.1
61905594	8025426
73675844	8025425.4
54656644	8025423.1
70513386	8025421.54
17107772	8025419.6
75190325	8025419.5
40213071	8025415.44
79037829	8025415.44
82574744	8025413.76
76597661	8025409.28
73570611	8025406.56
67491042	8025401.7
91940576	8025396.48
83662463	8025395.89
9102479	8025392.78
92430941	8025388.98
35105861	8025382.4
52688818	8025378.72
89381115	8025375.28
27542626	8025374.85
23060472	8025368.21
63362010	8025364.8
64234770	8025364.8
33422124	8025364.6
72394644	8025362.31
98532063	8025358.88
34498066	8025358.8
10918482	8025358.28
73915035	8025357.95
38086993	8025356.99
64718074	8025356.22
58198376	8025354.08
98811307	8025350.56
85260591	8025349.7
9874122	8025349.12
35591044	8025348.14
47106193	8025343.7
38620618	8025340.2
28166707	8025337.76
99295283	8025334.58
6454255	8025331.63
17246716	8025330.72
42188933	8025329.25
62456803	8025322.75
71488671	8025321.9
61198155	8025318
93648157	8025314.44
73585481	8025309.84
16290795	8025306.88
48848579	8025306.64
50671311	8025305.72
50597258	8025303.66
4653557	8025300.3
39670808	8025297.68
40379204	8025296.4
13206354	8025290
76434111	8025289.33
14550127	8025273.94
83490154	8025273.1
62844336	8025273
68300160	8025270
47267487	8025268.5
8311219	8025268.18
86139507	8025267.72
62230202	8025264.42
99517152	8025262.49
11051681	8025254.94
58230769	8025251.85
53373693	8025241.56
43495942	8025221.06
67857926	8025220.28
72172692	8025218.88
23128528	8025217.53
5796507	8025216.69
79992271	8025213.54
74476702	8025212.55
89502345	8025211.2
45721996	8025209
63875247	8025207.84
12609390	8025207.5
6647351	8025203.7
61159012	8025199.44
15394687	8025196.88
92305240	8025196.6
48908239	8025195.14
71871872	8025193.89
82176872	8025193.12
8464355	8025192.48
30433224	8025189.12
49863758	8025185.85
34315115	8025182.97
25167783	8025182.62
19059487	8025180.15
92891239	8025180.14
47211454	8025177.79
52095253	8025166.72
95745547	8025163.16
94886446	8025161.12
14686278	8025160
94855400	8025155.75
27234686	8025155.36
11520434	8025155.05
89488088	8025154.83
3579091	8025154.62
94207347	8025154.14
63955099	8025150.45
101784	8025149.27
37788614	8025146.72
74125486	8025143.34
96883500	8025142.35
97164989	8025139.76
67499044	8025136.5
28954006	8025135.82
42056177	8025134.8
25991756	8025132.54
92835894	8025130.43
5575360	8025130.08
85641544	8025128.82
92656677	8025127.61
93870845	8025125.5
71082004	8025122.85
46378879	8025111.12
25952785	8025105.24
94030276	8025103.76
26507273	8025101.44
40653335	8025094
29609782	8025093.44
42045334	8025092.08
65185690	8025091
46213038	8025082.18
6495344	8025079.03
41742097	8025076.95
61796327	8025076.93
81610509	8025076.83
8427317	8025076.2
72038694	8025075.08
23295453	8025073.23
50503425	8025072.77
75646266	8025069.35
34585045	8025067.28
56535429	8025066.47
75651052	8025062.94
23901675	8025062.4
21380186	8025057.88
82264891	8025052.4
22117424	8025051.58
83994492	8025045.6
34901086	8025038.7
81433147	8025032.35
56214204	8025031.8
3901016	8025031.52
89645559	8025030
71794116	8025018.75
28505184	8025013.44
38610235	8025011.62
97762923	8025009.42
13272380	8025008.75
5083357	8025005.76
72124454	8025004.4
33314676	8024997.12
61955738	8024994.9
81242377	8024990
41207294	8024988.96
1976341	8024985.88
3770460	8024984.46
82413462	8024979
73831387	8024976.96
95703717	8024975.64
6343422	8024962.26
61167451	8024954.55
63670268	8024949.56
56034972	8024947.82
39537246	8024946.44
53520472	8024940.95
79137220	8024940.24
63377089	8024940
36640369	8024938
50783363	8024934.66
57590868	8024932.96
16157251	8024931.2
61122457	8024920.8
45535744	8024914.95
20620310	8024912.87
88977952	8024910.32
55355947	8024907.8
10459026	8024907.32
33931007	8024902.52
8010445	8024900.8
58645076	8024897.76
6190581	8024896.8
22195103	8024896.64
16672322	8024896.55
1906129	8024896.05
24872417	8024893.3
25786889	8024892.03
10450006	8024891.82
93065546	8024891.82
51323981	8024890.77
33257069	8024889
68663284	8024887.44
22173925	8024887.23
55548848	8024883.72
976993	8024882.42
58908974	8024876.86
75718866	8024874.2
57305058	8024873.85
13325425	8024871.6
54463500	8024871.3
30587529	8024870.89
54645330	8024870.54
79887124	8024868.72
42828793	8024863.74
83303610	8024850.05
12317576	8024848.58
66113405	8024847.6
20093335	8024847.13
45311984	8024845.49
43531823	8024843.13
29849271	8024840.36
55617469	8024836.68
40423350	8024832.72
12222287	8024822.82
46135007	8024822.08
74526575	8024819.1
48399004	8024818.72
70752972	8024818
69449475	8024813.16
80319279	8024809.14
62490414	8024795.64
99803431	8024795.52
31216821	8024788.8
31897970	8024787.75
73132310	8024784.54
14092034	8024776.8
24462856	8024776.35
19549336	8024775
45751614	8024771.37
19965277	8024770.88
